Column1,Data Type,Poly,Kernel,SCALER,Model,MCC,NDR,AUC_N,ACC,TPR Macro,FPR,PPV Macro,F1 Macro,AUC,CLS Report,CFS Matrix,Training time,Test time
49,BoT_IoT,0,None,MinMaxScaler,HHH,0.289944034,-1,-1,82.90513834,41.40787779,9.972002635,29.31377551,24.2433545,-1,"{'0Normal': {'precision': 0.035, 'recall': 1.0, 'f1-score': 0.06763285024154589, 'support': 7.0}, 'HTTP': {'precision': 0.045, 'recall': 0.25, 'f1-score': 0.07627118644067797, 'support': 72.0}, 'TCP': {'precision': 0.9725, 'recall': 0.38438735177865613, 'f1-score': 0.5509915014164306, 'support': 1012.0}, 'UDP': {'precision': 0.55, 'recall': 0.3160919540229885, 'f1-score': 0.40145985401459855, 'support': 696.0}, 'scan': {'precision': 0.445, 'recall': 0.8855721393034826, 'f1-score': 0.5923460898502496, 'support': 201.0}, 'theft': {'precision': 0.004464285714285714, 'recall': 0.0625, 'f1-score': 0.008333333333333333, 'support': 16.0}, 'micro avg': {'precision': 0.4016798418972332, 'recall': 0.405688622754491, 'f1-score': 0.40367428003972194, 'support': 2004.0}, 'macro avg': {'precision': 0.34199404761904756, 'recall': 0.48309190751752124, 'f1-score': 0.28283913588280596, 'support': 2004.0}, 'weighted avg': {'precision': 0.7285286569717708, 'recall': 0.405688622754491, 'f1-score': 0.48012939650511055, 'support': 2004.0}}","[[  0  12   1   0   0   3   4]
 [  0   7   0   0   0   0   0]
 [  0  43  18  11   0   0   0]
 [  0  28 357 389 180  55   3]
 [  0 106  24   0 220 150 196]
 [  0   3   0   0   0 178  20]
 [  0   1   0   0   0  14   1]]",0.000510216,0.004119158
22,BoT_IoT,-1,linear,StandardScaler,HHH,0.247694889,-1,-1,82.15697346,37.52439531,10.40843215,28.20408163,26.93477016,-1,"{'0Normal': {'precision': 0.125, 'recall': 0.6756756756756757, 'f1-score': 0.2109704641350211, 'support': 37.0}, 'HTTP': {'precision': 0.205, 'recall': 0.3778801843317972, 'f1-score': 0.26580226904376014, 'support': 217.0}, 'TCP': {'precision': 0.8025, 'recall': 0.34967320261437906, 'f1-score': 0.48710166919575115, 'support': 918.0}, 'UDP': {'precision': 0.47, 'recall': 0.34750462107208874, 'f1-score': 0.3995749202975558, 'support': 541.0}, 'scan': {'precision': 0.345, 'recall': 0.8165680473372781, 'f1-score': 0.4850615114235501, 'support': 169.0}, 'theft': {'precision': 0.026785714285714284, 'recall': 0.0594059405940594, 'f1-score': 0.036923076923076927, 'support': 101.0}, 'micro avg': {'precision': 0.37549407114624506, 'recall': 0.3832576903681291, 'f1-score': 0.37933616171699525, 'support': 1983.0}, 'macro avg': {'precision': 0.329047619047619, 'recall': 0.4377846119375463, 'f1-score': 0.3142389851697859, 'support': 1983.0}, 'weighted avg': {'precision': 0.5552624090483393, 'recall': 0.3832576903681291, 'f1-score': 0.41075087743720606, 'support': 1983.0}}","[[  0  20   1   0   0  14   6]
 [  0  25  11   0   0   0   1]
 [  0  74  82  46   7   8   0]
 [  0  64 281 321 202  47   3]
 [  0  12  25  32 188 101 183]
 [  0   2   0   1   3 138  25]
 [  0   3   0   0   0  92   6]]",15.75119781,0.063122749
24,BoT_IoT,-1,None,StandardScaler,HHH,0.247694889,-1,-1,82.15697346,37.52439531,10.40843215,28.20408163,26.93477016,-1,"{'0Normal': {'precision': 0.125, 'recall': 0.6756756756756757, 'f1-score': 0.2109704641350211, 'support': 37.0}, 'HTTP': {'precision': 0.205, 'recall': 0.3778801843317972, 'f1-score': 0.26580226904376014, 'support': 217.0}, 'TCP': {'precision': 0.8025, 'recall': 0.34967320261437906, 'f1-score': 0.48710166919575115, 'support': 918.0}, 'UDP': {'precision': 0.47, 'recall': 0.34750462107208874, 'f1-score': 0.3995749202975558, 'support': 541.0}, 'scan': {'precision': 0.345, 'recall': 0.8165680473372781, 'f1-score': 0.4850615114235501, 'support': 169.0}, 'theft': {'precision': 0.026785714285714284, 'recall': 0.0594059405940594, 'f1-score': 0.036923076923076927, 'support': 101.0}, 'micro avg': {'precision': 0.37549407114624506, 'recall': 0.3832576903681291, 'f1-score': 0.37933616171699525, 'support': 1983.0}, 'macro avg': {'precision': 0.329047619047619, 'recall': 0.4377846119375463, 'f1-score': 0.3142389851697859, 'support': 1983.0}, 'weighted avg': {'precision': 0.5552624090483393, 'recall': 0.3832576903681291, 'f1-score': 0.41075087743720606, 'support': 1983.0}}","[[  0  20   1   0   0  14   6]
 [  0  25  11   0   0   0   1]
 [  0  74  82  46   7   8   0]
 [  0  64 281 321 202  47   3]
 [  0  12  25  32 188 101 183]
 [  0   2   0   1   3 138  25]
 [  0   3   0   0   0  92   6]]",15.64650631,0.007902145
47,BoT_IoT,0,linear,MinMaxScaler,HHH,0.240215563,-1,-1,81.959345,39.05544007,10.52371542,27,23.29444505,-1,"{'0Normal': {'precision': 0.05, 'recall': 1.0, 'f1-score': 0.09523809523809523, 'support': 10.0}, 'HTTP': {'precision': 0.05, 'recall': 0.18867924528301888, 'f1-score': 0.07905138339920949, 'support': 106.0}, 'TCP': {'precision': 0.8825, 'recall': 0.4508301404853129, 'f1-score': 0.5967878275570583, 'support': 783.0}, 'UDP': {'precision': 0.5075, 'recall': 0.2248062015503876, 'f1-score': 0.3115886415963162, 'support': 903.0}, 'scan': {'precision': 0.4, 'recall': 0.8695652173913043, 'f1-score': 0.547945205479452, 'support': 184.0}, 'theft': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17.0}, 'micro avg': {'precision': 0.3685770750988142, 'recall': 0.3724413379930105, 'f1-score': 0.3704991308666501, 'support': 2003.0}, 'macro avg': {'precision': 0.31499999999999995, 'recall': 0.4556468007850039, 'f1-score': 0.2717685255450219, 'support': 2003.0}, 'weighted avg': {'precision': 0.6134148776834747, 'recall': 0.3724413379930105, 'f1-score': 0.4287584412079713, 'support': 2003.0}}","[[  0  11   1   0   0   4   5]
 [  0  10   0   0   0   0   0]
 [  0  40  20  44   1   1   0]
 [  0  57 142 353 196  29   6]
 [  0  79 237   3 203 190 191]
 [  0   2   0   0   0 160  22]
 [  0   1   0   0   0  16   0]]",0.000828505,0.007926226
42,BoT_IoT,-1,linear,MinMaxScaler,HHH,0.238423941,-1,-1,81.90287973,30.86881305,10.55665349,27.86989796,25.6100694,-1,"{'0Normal': {'precision': 0.18, 'recall': 0.36363636363636365, 'f1-score': 0.2408026755852843, 'support': 99.0}, 'HTTP': {'precision': 0.0775, 'recall': 0.20945945945945946, 'f1-score': 0.11313868613138686, 'support': 148.0}, 'TCP': {'precision': 0.79, 'recall': 0.3578708946772367, 'f1-score': 0.49259547934528447, 'support': 883.0}, 'UDP': {'precision': 0.5425, 'recall': 0.36593591905564926, 'f1-score': 0.43705941591137965, 'support': 593.0}, 'scan': {'precision': 0.3475, 'recall': 0.8323353293413174, 'f1-score': 0.49029982363315694, 'support': 167.0}, 'theft': {'precision': 0.013392857142857142, 'recall': 0.031578947368421054, 'f1-score': 0.018808777429467086, 'support': 95.0}, 'micro avg': {'precision': 0.366600790513834, 'recall': 0.37380352644836273, 'f1-score': 0.3701671239710651, 'support': 1985.0}, 'macro avg': {'precision': 0.32514880952380953, 'recall': 0.36013615225640794, 'f1-score': 0.29878414300599326, 'support': 1985.0}, 'weighted avg': {'precision': 0.5581195573947463, 'recall': 0.37380352644836273, 'f1-score': 0.4122866180001306, 'support': 1985.0}}","[[  0  14   2   0   0  18   5]
 [  0  36  61   0   0   1   1]
 [  0  76  31  32   2   7   0]
 [  0  61 275 316 179  44   8]
 [  0  11  31  50 217 100 184]
 [  0   1   0   2   2 139  23]
 [  0   1   0   0   0  91   3]]",16.22166157,0.06880188
44,BoT_IoT,-1,None,MinMaxScaler,HHH,0.238423941,-1,-1,81.90287973,30.86881305,10.55665349,27.86989796,25.6100694,-1,"{'0Normal': {'precision': 0.18, 'recall': 0.36363636363636365, 'f1-score': 0.2408026755852843, 'support': 99.0}, 'HTTP': {'precision': 0.0775, 'recall': 0.20945945945945946, 'f1-score': 0.11313868613138686, 'support': 148.0}, 'TCP': {'precision': 0.79, 'recall': 0.3578708946772367, 'f1-score': 0.49259547934528447, 'support': 883.0}, 'UDP': {'precision': 0.5425, 'recall': 0.36593591905564926, 'f1-score': 0.43705941591137965, 'support': 593.0}, 'scan': {'precision': 0.3475, 'recall': 0.8323353293413174, 'f1-score': 0.49029982363315694, 'support': 167.0}, 'theft': {'precision': 0.013392857142857142, 'recall': 0.031578947368421054, 'f1-score': 0.018808777429467086, 'support': 95.0}, 'micro avg': {'precision': 0.366600790513834, 'recall': 0.37380352644836273, 'f1-score': 0.3701671239710651, 'support': 1985.0}, 'macro avg': {'precision': 0.32514880952380953, 'recall': 0.36013615225640794, 'f1-score': 0.29878414300599326, 'support': 1985.0}, 'weighted avg': {'precision': 0.5581195573947463, 'recall': 0.37380352644836273, 'f1-score': 0.4122866180001306, 'support': 1985.0}}","[[  0  14   2   0   0  18   5]
 [  0  36  61   0   0   1   1]
 [  0  76  31  32   2   7   0]
 [  0  61 275 316 179  44   8]
 [  0  11  31  50 217 100 184]
 [  0   1   0   2   2 139  23]
 [  0   1   0   0   0  91   3]]",16.61885786,0.007861853
9,BoT_IoT,0,None,QuantileTransformer,HHH,0.193038957,-1,-1,81.23941276,30.35048787,10.94367589,26.14285714,25.36939211,-1,"{'0Normal': {'precision': 0.13, 'recall': 0.26, 'f1-score': 0.17333333333333334, 'support': 100.0}, 'HTTP': {'precision': 0.345, 'recall': 0.36220472440944884, 'f1-score': 0.353393085787452, 'support': 381.0}, 'TCP': {'precision': 0.3625, 'recall': 0.21739130434782608, 'f1-score': 0.2717900656044986, 'support': 667.0}, 'UDP': {'precision': 0.2375, 'recall': 0.30063291139240506, 'f1-score': 0.26536312849162014, 'support': 316.0}, 'scan': {'precision': 0.6925, 'recall': 0.5326923076923077, 'f1-score': 0.6021739130434782, 'support': 520.0}, 'theft': {'precision': 0.0625, 'recall': 0.45161290322580644, 'f1-score': 0.10980392156862745, 'support': 31.0}, 'micro avg': {'precision': 0.3433794466403162, 'recall': 0.34491315136476425, 'f1-score': 0.3441445902451102, 'support': 2015.0}, 'macro avg': {'precision': 0.305, 'recall': 0.35408902517796564, 'f1-score': 0.29597624130483496, 'support': 2015.0}, 'weighted avg': {'precision': 0.40859553349875927, 'recall': 0.34491315136476425, 'f1-score': 0.36409388473009485, 'support': 2015.0}}","[[  0   5   1   1   0   0   2]
 [  0  26   9  59   1   2   3]
 [  0  51 138 134  54   3   1]
 [  0  99 220 145 181  18   4]
 [  0  12  21  58  95  91  39]
 [  0   6   5   2  69 277 161]
 [  0   1   6   1   0   9  14]]",0.00058341,0.004192591
8,BoT_IoT,0,sigmoid,QuantileTransformer,HHH,0.136799631,-1,-1,77.51270469,29.01974623,13.11758893,18.77295918,22.2411918,-1,"{'0Normal': {'precision': 0.155, 'recall': 0.21232876712328766, 'f1-score': 0.1791907514450867, 'support': 146.0}, 'HTTP': {'precision': 0.1875, 'recall': 0.375, 'f1-score': 0.25, 'support': 200.0}, 'TCP': {'precision': 0.1925, 'recall': 0.4207650273224044, 'f1-score': 0.2641509433962264, 'support': 183.0}, 'UDP': {'precision': 0.125, 'recall': 0.25773195876288657, 'f1-score': 0.16835016835016836, 'support': 194.0}, 'scan': {'precision': 0.2925, 'recall': 0.4349442379182156, 'f1-score': 0.34977578475336324, 'support': 269.0}, 'theft': {'precision': 0.36160714285714285, 'recall': 0.3306122448979592, 'f1-score': 0.34541577825159914, 'support': 245.0}, 'micro avg': {'precision': 0.21294466403162055, 'recall': 0.34842360549717055, 'f1-score': 0.2643360932229378, 'support': 1237.0}, 'macro avg': {'precision': 0.21901785714285715, 'recall': 0.33856370600412555, 'f1-score': 0.25948057103274064, 'support': 1237.0}, 'weighted avg': {'precision': 0.2319189571544058, 'recall': 0.34842360549717055, 'f1-score': 0.2715262383045443, 'support': 1237.0}}","[[  0 135 142 159 151 106  94]
 [  0  31  66  29  15   4   1]
 [  0  26  75  44  44   9   2]
 [  0   3  52  77  35  15   1]
 [  0   1  39  37  50  64   3]
 [  0   1  18  32  59 117  42]
 [  0   3   8  22  46  85  81]]",3.549715519,0.103525162
7,BoT_IoT,0,linear,QuantileTransformer,HHH,0.136543668,-1,-1,79.82778091,22.0059846,11.7671278,22.64285714,21.66397189,-1,"{'0Normal': {'precision': 0.14, 'recall': 0.21705426356589147, 'f1-score': 0.1702127659574468, 'support': 129.0}, 'HTTP': {'precision': 0.2675, 'recall': 0.22526315789473683, 'f1-score': 0.24457142857142858, 'support': 475.0}, 'TCP': {'precision': 0.505, 'recall': 0.34121621621621623, 'f1-score': 0.40725806451612906, 'support': 592.0}, 'UDP': {'precision': 0.1275, 'recall': 0.2236842105263158, 'f1-score': 0.1624203821656051, 'support': 228.0}, 'scan': {'precision': 0.4825, 'recall': 0.4279379157427938, 'f1-score': 0.4535840188014101, 'support': 451.0}, 'theft': {'precision': 0.0625, 'recall': 0.10526315789473684, 'f1-score': 0.0784313725490196, 'support': 133.0}, 'micro avg': {'precision': 0.2939723320158103, 'recall': 0.2963147410358566, 'f1-score': 0.2951388888888889, 'support': 2008.0}, 'macro avg': {'precision': 0.26416666666666666, 'recall': 0.2567364869734485, 'f1-score': 0.2527463387601732, 'support': 2008.0}, 'weighted avg': {'precision': 0.3481436752988048, 'recall': 0.2963147410358566, 'f1-score': 0.3143701502667834, 'support': 2008.0}}","[[  0   7   4   1   0   1   3]
 [  0  28  60  34   2   3   2]
 [  0 134 107 135  95   2   2]
 [  0  16 201 202 151  20   2]
 [  0   7  13  25  51  89  43]
 [  0   1   5   1  93 193 158]
 [  0   7  10   2   8  92  14]]",0.000891685,0.008188486
33,BoT_IoT,2,sigmoid,StandardScaler,HHH,0.06407456,-1,-1,76.0728402,20.99541589,13.95750988,13.35969388,16.07668991,-1,"{'0Normal': {'precision': 0.08, 'recall': 0.0903954802259887, 'f1-score': 0.08488063660477453, 'support': 177.0}, 'HTTP': {'precision': 0.15, 'recall': 0.3468208092485549, 'f1-score': 0.2094240837696335, 'support': 173.0}, 'TCP': {'precision': 0.2025, 'recall': 0.3521739130434783, 'f1-score': 0.2571428571428571, 'support': 230.0}, 'UDP': {'precision': 0.1075, 'recall': 0.18067226890756302, 'f1-score': 0.13479623824451412, 'support': 238.0}, 'scan': {'precision': 0.23, 'recall': 0.3250883392226148, 'f1-score': 0.26939970717423134, 'support': 283.0}, 'theft': {'precision': 0.16517857142857142, 'recall': 0.17452830188679244, 'f1-score': 0.16972477064220184, 'support': 212.0}, 'micro avg': {'precision': 0.1625494071146245, 'recall': 0.25057121096725055, 'f1-score': 0.19718309859154928, 'support': 1313.0}, 'macro avg': {'precision': 0.15586309523809525, 'recall': 0.24494651875583204, 'f1-score': 0.18756138226303543, 'support': 1313.0}, 'weighted avg': {'precision': 0.16175008160156676, 'recall': 0.25057121096725055, 'f1-score': 0.1939835259121839, 'support': 1313.0}}","[[  0 125 110 126 221  83  46]
 [  0  16  89  31  28   9   4]
 [  0  20  60  57  25   8   3]
 [  0  13  66  81  36  32   2]
 [  0  14  43  59  43  64  15]
 [  0   7  21  24  22  92 117]
 [  0   5  11  22  25 112  37]]",2.708800316,0.128046274
18,BoT_IoT,3,sigmoid,QuantileTransformer,HHH,0.051509592,-1,-1,74.26595144,22.87848693,15.01152833,9.43622449,13.2249392,-1,"{'0Normal': {'precision': 0.1, 'recall': 0.17391304347826086, 'f1-score': 0.12698412698412698, 'support': 115.0}, 'HTTP': {'precision': 0.1375, 'recall': 0.39855072463768115, 'f1-score': 0.20446096654275092, 'support': 138.0}, 'TCP': {'precision': 0.065, 'recall': 0.19696969696969696, 'f1-score': 0.09774436090225563, 'support': 132.0}, 'UDP': {'precision': 0.0225, 'recall': 0.0703125, 'f1-score': 0.03409090909090909, 'support': 128.0}, 'scan': {'precision': 0.09, 'recall': 0.2706766917293233, 'f1-score': 0.1350844277673546, 'support': 133.0}, 'theft': {'precision': 0.24553571428571427, 'recall': 0.49107142857142855, 'f1-score': 0.3273809523809524, 'support': 112.0}, 'micro avg': {'precision': 0.09930830039525691, 'recall': 0.26517150395778366, 'f1-score': 0.1445003594536305, 'support': 758.0}, 'macro avg': {'precision': 0.11008928571428572, 'recall': 0.2669156808977318, 'f1-score': 0.15429095727805828, 'support': 758.0}, 'weighted avg': {'precision': 0.10739445910290238, 'recall': 0.26517150395778366, 'f1-score': 0.15134244795320995, 'support': 758.0}}","[[  0 136 173 277 373 219  88]
 [  0  20  52  19   2  21   1]
 [  0  16  55  29   4  29   5]
 [  0  12  45  26   7  34   8]
 [  0   8  34  16   9  34  27]
 [  0   7  25  22   3  36  40]
 [  0   1  16  11   2  27  55]]",1.021608353,0.224992275
38,BoT_IoT,3,sigmoid,StandardScaler,HHH,0.050426785,-1,-1,74.09655562,21.44475144,15.11034256,8.829081633,11.99954117,-1,"{'0Normal': {'precision': 0.075, 'recall': 0.16483516483516483, 'f1-score': 0.10309278350515463, 'support': 91.0}, 'HTTP': {'precision': 0.0675, 'recall': 0.2621359223300971, 'f1-score': 0.1073558648111332, 'support': 103.0}, 'TCP': {'precision': 0.0725, 'recall': 0.23387096774193547, 'f1-score': 0.11068702290076336, 'support': 124.0}, 'UDP': {'precision': 0.0525, 'recall': 0.21649484536082475, 'f1-score': 0.08450704225352113, 'support': 97.0}, 'scan': {'precision': 0.105, 'recall': 0.302158273381295, 'f1-score': 0.15584415584415584, 'support': 139.0}, 'theft': {'precision': 0.24553571428571427, 'recall': 0.3216374269005848, 'f1-score': 0.27848101265822783, 'support': 171.0}, 'micro avg': {'precision': 0.09337944664031621, 'recall': 0.26068965517241377, 'f1-score': 0.13750454710803928, 'support': 725.0}, 'macro avg': {'precision': 0.10300595238095238, 'recall': 0.25018876675831697, 'f1-score': 0.13999464699549266, 'support': 725.0}, 'weighted avg': {'precision': 0.11647118226600985, 'recall': 0.26068965517241377, 'f1-score': 0.1539918098478574, 'support': 725.0}}","[[  0 131 275 258 293 220 122]
 [  0  15  14  24  18  16   4]
 [  0  22  27  20  18  14   2]
 [  0  11  36  29  14  29   5]
 [  0  11  14  26  21  24   1]
 [  0   6  17  22  17  42  35]
 [  0   4  17  21  19  55  55]]",2.899852514,0.493513346
27,BoT_IoT,0,linear,StandardScaler,HHH,0.037370218,-1,-1,77.56916996,19.16819094,13.08465086,15.94897959,10.58565041,-1,"{'0Normal': {'precision': 0.05, 'recall': 0.07092198581560284, 'f1-score': 0.05865102639296188, 'support': 141.0}, 'HTTP': {'precision': 0.94, 'recall': 0.34088848594741616, 'f1-score': 0.5003326679973387, 'support': 1103.0}, 'TCP': {'precision': 0.05, 'recall': 0.03710575139146568, 'f1-score': 0.042598509052183174, 'support': 539.0}, 'UDP': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 169.0}, 'scan': {'precision': 0.0675, 'recall': 0.6428571428571429, 'f1-score': 0.12217194570135746, 'support': 42.0}, 'theft': {'precision': 0.008928571428571428, 'recall': 0.25, 'f1-score': 0.017241379310344827, 'support': 8.0}, 'micro avg': {'precision': 0.2149209486166008, 'recall': 0.21728271728271728, 'f1-score': 0.21609538002980627, 'support': 2002.0}, 'macro avg': {'precision': 0.18607142857142855, 'recall': 0.22362889433527125, 'f1-score': 0.12349925474236435, 'support': 2002.0}, 'weighted avg': {'precision': 0.536326887398316, 'recall': 0.2172827172827173, 'f1-score': 0.29388934897879054, 'support': 2002.0}}","[[  0  14   0   0   0   5   3]
 [  0  10   4  76  44   7   0]
 [  0  55 376 304 264 102   2]
 [  0 113  18  20  92 130 166]
 [  0   2   2   0   0 125  40]
 [  0   4   0   0   0  27  11]
 [  0   2   0   0   0   4   2]]",0.000766754,0.008000135
29,BoT_IoT,0,None,StandardScaler,HHH,0.036413082,-1,-1,77.55505364,23.03047547,13.09288538,15.84183673,10.98881751,-1,"{'0Normal': {'precision': 0.04, 'recall': 0.0547945205479452, 'f1-score': 0.046242774566473986, 'support': 146.0}, 'HTTP': {'precision': 0.9375, 'recall': 0.3826530612244898, 'f1-score': 0.5434782608695652, 'support': 980.0}, 'TCP': {'precision': 0.045, 'recall': 0.02735562310030395, 'f1-score': 0.034026465028355386, 'support': 658.0}, 'UDP': {'precision': 0.035, 'recall': 0.0748663101604278, 'f1-score': 0.04770017035775128, 'support': 187.0}, 'scan': {'precision': 0.0425, 'recall': 0.7391304347826086, 'f1-score': 0.08037825059101655, 'support': 23.0}, 'theft': {'precision': 0.008928571428571428, 'recall': 0.3333333333333333, 'f1-score': 0.017391304347826087, 'support': 6.0}, 'micro avg': {'precision': 0.21442687747035574, 'recall': 0.217, 'f1-score': 0.21570576540755468, 'support': 2000.0}, 'macro avg': {'precision': 0.18482142857142855, 'recall': 0.26868888052485146, 'f1-score': 0.12820287096016475, 'support': 2000.0}, 'weighted avg': {'precision': 0.48088803571428573, 'recall': 0.217, 'f1-score': 0.2863112670870583, 'support': 2000.0}}","[[  0  15   1   2   0   3   3]
 [  0   8   0 123  15   0   0]
 [  0  50 375 257 188 107   3]
 [  0 117  24  18 183 149 167]
 [  0   8   0   0  14 121  44]
 [  0   1   0   0   0  17   5]
 [  0   1   0   0   0   3   2]]",0.000661373,0.004155159
53,BoT_IoT,2,sigmoid,MinMaxScaler,HHH,0.028777016,-1,-1,74.70355731,17.79667383,14.75625823,10.14795918,12.59270966,-1,"{'0Normal': {'precision': 0.245, 'recall': 0.26063829787234044, 'f1-score': 0.25257731958762886, 'support': 188.0}, 'HTTP': {'precision': 0.1125, 'recall': 0.24861878453038674, 'f1-score': 0.1549053356282272, 'support': 181.0}, 'TCP': {'precision': 0.1175, 'recall': 0.24479166666666666, 'f1-score': 0.15878378378378377, 'support': 192.0}, 'UDP': {'precision': 0.1075, 'recall': 0.18614718614718614, 'f1-score': 0.13629160063391443, 'support': 231.0}, 'scan': {'precision': 0.11, 'recall': 0.2802547770700637, 'f1-score': 0.15798922800718132, 'support': 157.0}, 'theft': {'precision': 0.017857142857142856, 'recall': 0.02531645569620253, 'f1-score': 0.020942408376963352, 'support': 158.0}, 'micro avg': {'precision': 0.11462450592885376, 'recall': 0.20957542908762422, 'f1-score': 0.1481954647077611, 'support': 1107.0}, 'macro avg': {'precision': 0.11839285714285715, 'recall': 0.20762786133047437, 'f1-score': 0.14691494600294983, 'support': 1107.0}, 'weighted avg': {'precision': 0.12096335010969159, 'recall': 0.20957542908762422, 'f1-score': 0.14959842582185343, 'support': 1107.0}}","[[  0  95 179 153 165 187 138]
 [  0  49  37  41  40  18   3]
 [  0  22  45  47  37  27   3]
 [  0   9  65  47  35  30   6]
 [  0   9  40  43  43  39  57]
 [  0  10  17  29  44  44  13]
 [  0   6  17  40  36  55   4]]",0.223365068,0.045993567
23,BoT_IoT,-1,sigmoid,StandardScaler,HHH,0.027909331,-1,-1,72.69904009,20.03623613,15.92555995,4.242346939,6.84314087,-1,"{'0Normal': {'precision': 0.03, 'recall': 0.13636363636363635, 'f1-score': 0.04918032786885246, 'support': 44.0}, 'HTTP': {'precision': 0.075, 'recall': 0.4918032786885246, 'f1-score': 0.1301518438177874, 'support': 61.0}, 'TCP': {'precision': 0.02, 'recall': 0.14545454545454545, 'f1-score': 0.035164835164835165, 'support': 55.0}, 'UDP': {'precision': 0.01, 'recall': 0.06779661016949153, 'f1-score': 0.017429193899782137, 'support': 59.0}, 'scan': {'precision': 0.0325, 'recall': 0.19402985074626866, 'f1-score': 0.055674518201284794, 'support': 67.0}, 'theft': {'precision': 0.12946428571428573, 'recall': 0.3670886075949367, 'f1-score': 0.19141914191419143, 'support': 79.0}, 'micro avg': {'precision': 0.044466403162055336, 'recall': 0.2465753424657534, 'f1-score': 0.07534533277521975, 'support': 365.0}, 'macro avg': {'precision': 0.049494047619047625, 'recall': 0.23375608816956725, 'f1-score': 0.0798366434777889, 'support': 365.0}, 'weighted avg': {'precision': 0.05476761252446184, 'recall': 0.2465753424657534, 'f1-score': 0.08744627453143788, 'support': 365.0}}","[[  0 173 271 359 372 312 172]
 [  0   6  14   3   8  12   1]
 [  0   3  30  10   1  16   1]
 [  0   7  20   8   3  15   2]
 [  0   5  18  11   4  17   4]
 [  0   3  23   6   7  13  15]
 [  0   3  24   3   5  15  29]]",15.86299682,0.157236814
